Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
56110	All Data	d63ab60969b093fdcc15901accdcef37	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 4:50	America/Los_Angeles	98	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	15	0	HINT	ans_table_c1	hint																							ButtonPressed	PreviousFocus	hint request		Go through all possible combinations of the truth values assignable to the variables.		1	1	none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 04:50:54.998 UTC	2018-07-18 04:50:55.3 UTC
56111	All Data	0d1da3e68ae699336933c537f2c90c3b	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 4:50	America/Los_Angeles	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	16	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 04:50:56.610 UTC	2018-07-18 04:50:56.647 UTC
56118	All Data	f4be0b841d627a36a36cae6e11d80038	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 4:54	America/Los_Angeles	63	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	18	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 04:54:19.833 UTC	2018-07-18 04:54:19.845 UTC
56119	All Data	5e930ce24d9e32848f643d7c29c7c522	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 4:54	America/Los_Angeles	63	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	17	0	INCORRECT	ans_table_c1																								UpdateTextField		p&q~r		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: p&q <b style=""background-color: #FFFF00"">~</b> r"				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 04:54:19.732 UTC	2018-07-18 04:54:19.744 UTC
56120	All Data	45082eed4820edff2eecd10d85af931d	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 4:54	America/Los_Angeles	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	19	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 04:54:21.271 UTC	2018-07-18 04:54:21.281 UTC
56126	All Data	56446a6f280e867fed220edb5afd1277	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	13.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	21	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:25.273 UTC	2018-07-18 05:01:25.281 UTC
56127	All Data	641ab8bc16ed574aa8236ef0e2f9bfd7	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	13.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	20	0	INCORRECT	ans_table_c1																								UpdateTextField		p|q~r		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: p|q <b style=""background-color: #FFFF00"">~</b> r"				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:25.204 UTC	2018-07-18 05:01:25.213 UTC
56128	All Data	a5e0e1f103be2ef658058cc701a4968e	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	3.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	23	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:32.267 UTC	2018-07-18 05:01:32.276 UTC
56129	All Data	fefaa84f3344c8c39d7d77787e430830	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	3.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	22	0	INCORRECT	ans_table_c1																								UpdateTextField		(p|q)~r		"First syntax error found with highlighting and bold <b style=""background-color: #FFFF00"">character</b>: (p|q) <b style=""background-color: #FFFF00"">~</b> r"				none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:32.206 UTC	2018-07-18 05:01:32.215 UTC
56130	All Data	876b2d3b454a56d0587aafd3d62275a7	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	3	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	24	0	HINT	ans_table_c1	hint																							ButtonPressed	PreviousFocus	hint request		Go through all possible combinations of the truth values assignable to the variables.		1	1	none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:35.57 UTC	2018-07-18 05:01:35.60 UTC
56131	All Data	aef0c6ac1f384688cb5feda582f75040	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:01	America/Los_Angeles	1	HINT_REQUEST		HINT_MSG		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	25	0	HINT	ans_table_c1	hint																							ButtonPressed	PreviousFocus	hint request		Go through all possible combinations of the truth values assignable to the variables.		1	1	none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						"[ans_table_c1,UpdateTextField]"	2018-07-18 05:01:36.165 UTC	2018-07-18 05:01:36.168 UTC
56132	All Data	d3e0cf855db22fc02fcd9dbe36fe0ca5	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:41	America/Los_Angeles	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1		Correct!				none	none	Single-KC		KC302		Carnegie Mellon University	csdmpf18						-1	2018-07-18 05:41:58.215 UTC	2018-07-18 05:41:58.221 UTC
56133	All Data	1b53d9f0cdb3aaf4bf7da67e482aa881	Stu_8ac92b10438e364093f9e6f405519356	ab916add0a0001dc62d58f5f56bdd09f	7/18/18 5:41	America/Los_Angeles	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	3	7/18/18 4:12	ans_table_c1 UpdateTextField	26	1	CORRECT	ans_table_c1																								UpdateTextField		p&q&~r						none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						-1	2018-07-18 05:41:58.122 UTC	2018-07-18 05:41:58.143 UTC
56235	All Data	573e84a959109fd9385f02fbceb14b3f	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 19:31	America/Los_Angeles	76.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/20/18 18:33	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC254		Carnegie Mellon University	csdmpf18						-1	2018-07-20 19:31:23.341 UTC	2018-07-20 19:31:23.349 UTC
56236	All Data	df78cdf0f387ebf921f0e28f89ecd20a	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 19:31	America/Los_Angeles	76.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/20/18 18:33	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p->~(q->~r)		Good move				none	none	Single-KC		KC39		Carnegie Mellon University	csdmpf18						-1	2018-07-20 19:31:23.239 UTC	2018-07-20 19:31:23.272 UTC
56237	All Data	c01494e4c900f46d53f88c6a61dc9514	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 19:31	America/Los_Angeles	76.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/20/18 18:33					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-20 19:31:23.268 UTC	
56238	All Data	92ea5101a9ac7823fd6ea8b282951e00	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 19:31	America/Los_Angeles	76.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	1	7/20/18 18:33					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-20 19:31:23.269 UTC	
56284	All Data	b73d1f6109e10a051e2dfbce0c1a0d06	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:13	America/Los_Angeles	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		p|p&(~q|~r)		Good move				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						-1	2018-07-20 23:13:51.186 UTC	2018-07-20 23:13:51.212 UTC
56285	All Data	624a697f028ad20412985a656fd99c0c	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:13	America/Los_Angeles	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-20 23:13:51.209 UTC	
56286	All Data	319b52971a88a48dab0eb88f13da6073	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:13	America/Los_Angeles	.	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-20 23:13:51.210 UTC	
56287	All Data	4c8b1e56f30b9d0df1046544a4596054	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:14	America/Los_Angeles	15	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		p		Good move				none	none	Single-KC		KC251		Carnegie Mellon University	csdmpf18						-1	2018-07-20 23:14:36.726 UTC	2018-07-20 23:14:36.742 UTC
56288	All Data	a3bc04d8eca281af76288d8d00c5e7dd	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:14	America/Los_Angeles	15	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-20 23:14:36.738 UTC	
56289	All Data	9aff1ea9abf0b2ca47fa401728a9c18a	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:14	America/Los_Angeles	15	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-20 23:14:36.740 UTC	
56290	All Data	f52abaa41db74aa9f3393bc7b33fb4d8	Stu_8ac92b10438e364093f9e6f405519356	b8f75d7f0a0001dc338f85bbcc59838d	7/20/18 23:14	America/Los_Angeles	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/20/18 20:36	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC25		Carnegie Mellon University	csdmpf18						-1	2018-07-20 23:14:38.279 UTC	2018-07-20 23:14:38.287 UTC
56663	All Data	095f780e2f8409a291f47f9bfd8a733c	Stu_8c3e098f6b6b064297d31622db1a4a38	5b2b50b70a0001dc378d720843aed75a	7/2/18 14:48	America/New_York	26	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/2/18 14:41	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1		Correct!				none	none	Single-KC		KC302		Carnegie Mellon University	csdmpf18						-1	2018-07-02 14:48:39.595 UTC	2018-07-02 14:48:39.623 UTC
56664	All Data	1904491876a698f855a5ea3b45a7964e	Stu_8c3e098f6b6b064297d31622db1a4a38	5b2b50b70a0001dc378d720843aed75a	7/2/18 14:48	America/New_York	26	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_3_problem_2	1	7/2/18 14:41	ans_table_c1 UpdateTextField	1	1	CORRECT	ans_table_c1																								UpdateTextField		p & q & ~r						none	none	Single-KC		KC169		Carnegie Mellon University	csdmpf18						-1	2018-07-02 14:48:39.569 UTC	2018-07-02 14:48:39.604 UTC
56711	All Data	f1956509e5e8ee7d2d345a15be62159a	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	77.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC254		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-03 19:49:27.665 UTC	2018-07-03 19:49:27.692 UTC
56712	All Data	1432660026ae6b51f92d6bee44c5f143	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	77.75	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~p | (p&q&r)		Good move				none	none	Single-KC		KC39		Carnegie Mellon University	csdmpf18						-1	2018-07-03 19:49:27.647 UTC	2018-07-03 19:49:27.674 UTC
56713	All Data	624a1eb01450adb3d99ec509985fab5d	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	77.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 19:49:27.672 UTC	
56714	All Data	facba08c464b94335090f0190b44b517	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	77.75	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 19:49:27.671 UTC	
56715	All Data	283d209a2188eb75d2da5e5394c432fb	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	8.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		~p | (p&q&r)		Good move				none	none	Single-KC		KC96		Carnegie Mellon University	csdmpf18						-1	2018-07-03 19:49:53.784 UTC	2018-07-03 19:49:53.807 UTC
56716	All Data	493db56c5c99f54bae09b0e63de2300d	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	8.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 19:49:53.802 UTC	
56717	All Data	c6cbdc2166c504b9b4369061d0284e54	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 19:49	America/New_York	8.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 19:49:53.803 UTC	
56725	All Data	6f7f17c8be275061d2f86f1c49d20515	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn3 ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC70		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-03 20:27:10.987 UTC	2018-07-03 20:27:11.32 UTC
56726	All Data	72433e4507c5d0b2c54410cea34a0061	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn3 ButtonPressed	2	0	INCORRECT	ans_table_c3																								UpdateTextField		p -> (q -> ~ r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC70		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-03 20:27:10.967 UTC	2018-07-03 20:27:11.2 UTC
56727	All Data	ee39231e2e8edb953b029ebfd09fc1bf	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	15	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn3 ButtonPressed	3	0	INCORRECT	ans_table_c3																								UpdateTextField		p -> (q -> ~r)		"Your answer is not correct because if <ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>the correct solution has a different truth value than your expression."				none	none	Single-KC		KC70		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-03 20:27:25.802 UTC	2018-07-03 20:27:25.829 UTC
56728	All Data	eb9355bff96e8aff4caa2c49c89ab70c	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn3 ButtonPressed	4	1	CORRECT	ans_table_c3																								UpdateTextField		p -> ~(q -> ~r)		Good move				none	none	Single-KC		KC70		Carnegie Mellon University	csdmpf18						-1	2018-07-03 20:27:46.482 UTC	2018-07-03 20:27:46.506 UTC
56729	All Data	8bb69459662a3c42e65853c2d417f580	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 20:27:46.500 UTC	
56730	All Data	a8b69af4547bbcd6a8b04f46827afff1	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	7	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 20:27:46.502 UTC	
56731	All Data	b330b380dbde2f24c13ea9045fd387d9	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	1.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	done ButtonPressed	2	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC254		Carnegie Mellon University	csdmpf18						-1	2018-07-03 20:27:52.251 UTC	2018-07-03 20:27:52.275 UTC
56732	All Data	31367857b385680c2e07a1e5f5048871	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	1.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07	submit_btn4 ButtonPressed	1	1	CORRECT	ans_table_c4																								UpdateTextField		p -> ~(q -> ~r)		Good move				none	none	Single-KC		KC230		Carnegie Mellon University	csdmpf18						-1	2018-07-03 20:27:52.235 UTC	2018-07-03 20:27:52.260 UTC
56733	All Data	10fa251c9f37c55c858c414b0b37d64a	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	1.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					ans_table_c4																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-03 20:27:52.255 UTC	
56734	All Data	9142c82a5639280786a1f9d4220ed8ac	Stu_8c3e098f6b6b064297d31622db1a4a38	618af6410a0001dc7c49dc1466d9f23d	7/3/18 20:27	America/New_York	1.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_1_problem_5	2	7/3/18 19:07					group5																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-03 20:27:52.257 UTC	
56822	All Data	f104547492cf9934ba8c323bff792a35	Stu_8c3e098f6b6b064297d31622db1a4a38	7fd12c030a0001dc13c7e5d2248f0dc3	7/9/18 18:12	America/New_York	98.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	6	7/9/18 17:45	submit_btn1 ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-09 18:12:46.573 UTC	2018-07-09 18:12:46.641 UTC
56823	All Data	4a9d4175e22fef94cc3ba7bd07a992bf	Stu_8c3e098f6b6b064297d31622db1a4a38	7fd12c030a0001dc13c7e5d2248f0dc3	7/9/18 18:12	America/New_York	98.5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	6	7/9/18 17:45	submit_btn1 ButtonPressed	2	0	INCORRECT	ans_table_c1																								UpdateTextField		~q & r		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is true</li><li>r is true</li><li>p is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-09 18:12:46.557 UTC	2018-07-09 18:12:46.604 UTC
56824	All Data	2c936b86a8027af85e63903163a4f26c	Stu_8c3e098f6b6b064297d31622db1a4a38	7fd12c030a0001dc13c7e5d2248f0dc3	7/9/18 18:13	America/New_York	26	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	6	7/9/18 17:45	submit_btn1 ButtonPressed	3	0	INCORRECT	ans_table_c1																								UpdateTextField		p & ~q & r		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-09 18:13:12.969 UTC	2018-07-09 18:13:13.9 UTC
56825	All Data	371b9c6c564748b7d63f9d553f8197d1	Stu_8c3e098f6b6b064297d31622db1a4a38	7fd12c030a0001dc13c7e5d2248f0dc3	7/9/18 18:13	America/New_York	4.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	6	7/9/18 17:45	submit_btn1 ButtonPressed	4	1	CORRECT	ans_table_c1																								UpdateTextField		p & ((p|~q & p|r) | (~q|~r))		Good move				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						-1	2018-07-09 18:13:26.777 UTC	2018-07-09 18:13:26.804 UTC
56826	All Data	c467f18124cd63c30cfc6bd8183c8815	Stu_8c3e098f6b6b064297d31622db1a4a38	7fd12c030a0001dc13c7e5d2248f0dc3	7/9/18 18:13	America/New_York	4.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	6	7/9/18 17:45					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 18:13:26.799 UTC	
