Row	Sample Name	Transaction Id	Anon Student Id	Session Id	Time	Time Zone	Duration (sec)	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Sequence)	Level (Unit)	Level (Module)	Problem Name	Problem View	Problem Start Time	Step Name	Attempt At Step	Is Last Attempt	Outcome	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Selection	Action	Action	Input	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Single-KC)	KC Category (Single-KC)	KC (Unique-step)	KC Category (Unique-step)	School	Class	CF (Original Problem Name)	CF (oli:activityGuid)	CF (oli:highStakes)	CF (oli:purpose)	CF (oli:resourceType)	CF (step_id)	CF (tool_event_time)	CF (tutor_event_time)
38201	All Data	3fe06227692008d1fb207e7761ee0f7b	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:22	Asia/Calcutta	5.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	1	7/9/18 13:52					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:22:28.584 UTC	
38202	All Data	f3512356ae2cfd56b7396fa3dd00c8d2	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:22	Asia/Calcutta	5.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	1	7/9/18 13:52					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:22:28.580 UTC	
38203	All Data	57babeddf7f04f25e06fc5b0cc755059	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:22	Asia/Calcutta	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	1	7/9/18 13:52	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC64		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:22:30.830 UTC	2018-07-09 14:22:30.845 UTC
38204	All Data	a24eef70094781d4dba0268e491719a4	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:26	Asia/Calcutta	89.667	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		~(p&q)&(~p|q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:26:59.179 UTC	2018-07-09 14:26:59.345 UTC
38205	All Data	4156d09d845a7b61ec6628cd1fd64a39	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:26	Asia/Calcutta	89.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:26:59.317 UTC	
38206	All Data	68dfb6e657227db7e38b087504f6719b	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:26	Asia/Calcutta	89.667	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:26:59.319 UTC	
38207	All Data	528e3af4a0e10bb6d772c6cd1e9d940b	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:28	Asia/Calcutta	90	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	1	0	INCORRECT	ans_table_c2																								UpdateTextField		~(p&q)&~(p&~q)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:28:29.815 UTC	2018-07-09 14:28:29.947 UTC
38208	All Data	15a554b5d0bdf61ba0fabaa1c6df1494	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:30	Asia/Calcutta	94	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	2	0	INCORRECT	ans_table_c2																								UpdateTextField		p|(p&q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:30:03.708 UTC	2018-07-09 14:30:03.794 UTC
38209	All Data	7105f0f49e2fd6f0d132c2983df8d6c7	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:30	Asia/Calcutta	49	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	3	0	INCORRECT	ans_table_c2																								UpdateTextField		q&~(p&q)		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is false</li><li>p is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:30:52.104 UTC	2018-07-09 14:30:52.231 UTC
38210	All Data	6bf9ae764e556600f75a006b2b9b32bb	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:32	Asia/Calcutta	81	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	4	0	INCORRECT	ans_table_c2																								UpdateTextField		~p&q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:32:13.816 UTC	2018-07-09 14:32:13.938 UTC
38211	All Data	25234fce718e326dd1761a8e00562eca	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:34	Asia/Calcutta	135	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	5	0	INCORRECT	ans_table_c2																								UpdateTextField		q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is true</li><li>p is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:34:28.223 UTC	2018-07-09 14:34:28.326 UTC
38212	All Data	61a173bb7c20e98618737e847b1a9819	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:34	Asia/Calcutta	8	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	6	0	INCORRECT	ans_table_c2																								UpdateTextField		~p&q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:34:36.999 UTC	2018-07-09 14:34:37.62 UTC
38213	All Data	87809bf26464ee93b97f8bb43929ada3	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:34	Asia/Calcutta	6	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	7	0	INCORRECT	ans_table_c2																								UpdateTextField		~p&~q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:34:42.759 UTC	2018-07-09 14:34:42.832 UTC
38214	All Data	66a0506f2f76370703ea4462a49cc6a5	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:34	Asia/Calcutta	5	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	8	0	INCORRECT	ans_table_c2																								UpdateTextField		~p|~q		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is true</li><li>q is false</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:34:47.515 UTC	2018-07-09 14:34:47.647 UTC
38215	All Data	5a07a72d0dc7f3a706364d0c035d8eb6	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:34	Asia/Calcutta	7	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	9	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:34:54.188 UTC	2018-07-09 14:34:54.263 UTC
38216	All Data	ed49766bede7e37ecaa76f3e70dcaf8e	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:36	Asia/Calcutta	66	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	10	0	INCORRECT	ans_table_c2																								UpdateTextField		~((p&q)|(p&~q))		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						"[submit_btn2,ButtonPressed]"	2018-07-09 14:36:00.969 UTC	2018-07-09 14:36:01.62 UTC
38217	All Data	3eb52b869338bba4bbb649b2db3b6a65	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:37	Asia/Calcutta	24	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	submit_btn2 ButtonPressed	11	1	CORRECT	ans_table_c2																								UpdateTextField		~p		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:37:12.904 UTC	2018-07-09 14:37:12.971 UTC
38218	All Data	90fd5b5907e563eb3db6a1b1027c1f49	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:37	Asia/Calcutta	24	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:37:12.953 UTC	
38219	All Data	9188fdf031ffc4ee86a3b84265953834	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:37	Asia/Calcutta	24	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:37:12.948 UTC	
38220	All Data	98c8843696dee84673325e74faff62d2	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:37	Asia/Calcutta	2	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	1	7/9/18 13:52	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC204		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:37:14.488 UTC	2018-07-09 14:37:14.503 UTC
38237	All Data	f4e3a0df5b104a874f0d0ac21420f448	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:46	Asia/Calcutta	187	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		p&(p|(~q&r)|~(q&r))		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-09 14:46:11.792 UTC	2018-07-09 14:46:12.10 UTC
38238	All Data	87b6d3e99b4f93a5e624f708ce63bd50	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	17.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52	submit_btn1 ButtonPressed	2	1	CORRECT	ans_table_c1																								UpdateTextField		p&(p|r)		Good move				none	none	Single-KC		KC126		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:47:03.425 UTC	2018-07-09 14:47:03.483 UTC
38239	All Data	bf2ed67e56a358330acf55eb5901e071	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	17.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:47:03.470 UTC	
38240	All Data	26ddc811a71ff688f66b38474b706791	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	17.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:47:03.473 UTC	
38241	All Data	e28a9e658c44515f75cea5fd6355503b	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	3	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		p		Good move				none	none	Single-KC		KC251		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:47:12.888 UTC	2018-07-09 14:47:12.943 UTC
38242	All Data	98c5cfbe4b07f5f4da6290afabe33fd5	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	3	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:47:12.922 UTC	
38243	All Data	559f080de2c7b7c85eeae1c0e1530802	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	3	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-09 14:47:12.930 UTC	
38244	All Data	7b3c75a7a86953b2d4db8a57b64ea6e2	Stu_5e17b5876d26a14f8b4f717edbb42495	7f4f7eba0a0001dc1da06f32c66a6e71	7/9/18 14:47	Asia/Calcutta	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_5	1	7/9/18 13:52	done ButtonPressed	1	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC25		Carnegie Mellon University	csdmpf18						-1	2018-07-09 14:47:13.789 UTC	2018-07-09 14:47:13.803 UTC
38683	All Data	a08564c2f74b3222ce5c4bc3b36c57ed	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:01	America/New_York	.	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn1 ButtonPressed	1	0	INCORRECT	ans_table_c1																								UpdateTextField		q & p|r		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>q is true</li><li>p is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-16 22:01:24.518 UTC	2018-07-16 22:01:24.802 UTC
38684	All Data	7dff54f84f7644c0b1aefa3a8f7ce983	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:02	America/New_York	85	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn1 ButtonPressed	2	0	INCORRECT	ans_table_c1																								UpdateTextField		~p & ~(~p&~q)&(p|r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-16 22:02:49.503 UTC	2018-07-16 22:02:49.735 UTC
38685	All Data	071e64aba240caf3e195c0108e8d37f5	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:03	America/New_York	14	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn1 ButtonPressed	3	0	INCORRECT	ans_table_c1																								UpdateTextField		(~p & ~(~p&~q))&(p|r)		Your input adds more steps than necessary to the simplification process. Find a more efficient simplification.				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						"[submit_btn1,ButtonPressed]"	2018-07-16 22:03:03.573 UTC	2018-07-16 22:03:03.756 UTC
38686	All Data	fa0743ea9a4158f5ec1200478b6e0156	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:03	America/New_York	8.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn1 ButtonPressed	4	1	CORRECT	ans_table_c1																								UpdateTextField		(~p & (p|q))&(p|r)		Good move				none	none	Single-KC		KC253		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:03:28.17 UTC	2018-07-16 22:03:28.169 UTC
38687	All Data	71b80a1b0b2b781f78a2b3641fbbddfa	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:03	America/New_York	8.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:03:28.151 UTC	
38688	All Data	ea2dd9bf440e0f6e105a1220b2e04714	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:03	America/New_York	8.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:03:28.145 UTC	
38689	All Data	9b375657d170ee2ee7c8cd0a8f3949a2	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:04	America/New_York	24.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		(~p &q)&(p|r)		Good move				none	none	Single-KC		KC50		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:04:41.50 UTC	2018-07-16 22:04:41.145 UTC
38690	All Data	11285b77733f2faa7bc460cb35f082af	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:04	America/New_York	24.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					ans_table_c2																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:04:41.121 UTC	
38691	All Data	9e300aaff51d321aafa4add90312c244	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:04	America/New_York	24.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:04:41.130 UTC	
38692	All Data	e60f006dcae87427182a43549a2f3bcb	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:04	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	done ButtonPressed	1	0	INCORRECT	done																								ButtonPressed		-1		"I'm sorry, but you are not done yet. Please continue working."				none	none	Single-KC		KC64		Carnegie Mellon University	csdmpf18						"[,]"	2018-07-16 22:04:42.581 UTC	2018-07-16 22:04:42.650 UTC
38693	All Data	93b0206e20d0bf89620db56fe8594ef1	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:06	America/New_York	82	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn3 ButtonPressed	1	0	INCORRECT	ans_table_c3																								UpdateTextField		~p&q&~r		"Your answer is incorrect, here's a counterexample:<ul style=""margin: 0;""><li>p is false</li><li>q is true</li><li>r is true</li></ul>where the given expression and your expression evaluate differently."				none	none	Single-KC		KC316		Carnegie Mellon University	csdmpf18						"[submit_btn3,ButtonPressed]"	2018-07-16 22:06:04.653 UTC	2018-07-16 22:06:04.823 UTC
38694	All Data	f4bef0bd53764e8e6d4e0528655488ce	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:06	America/New_York	8	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	submit_btn3 ButtonPressed	2	1	CORRECT	ans_table_c3																								UpdateTextField		~p&q&r		Good move				none	none	Single-KC		KC316		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:06:12.947 UTC	2018-07-16 22:06:13.29 UTC
38695	All Data	c60c74a326ef9c50b6ff8b321facf42c	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:06	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					ans_table_c3																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:06:13.4 UTC	
38696	All Data	45270fc161b45d6c792d2377a9c28ca1	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:06	America/New_York	0.5	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46					group4																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:06:13.10 UTC	
38697	All Data	9e655b05c8bfb2b10320192509172f0f	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:06	America/New_York	1	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_1	4	7/16/18 21:46	done ButtonPressed	2	1	CORRECT	done																								ButtonPressed		-1						none	none	Single-KC		KC64		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:06:14.417 UTC	2018-07-16 22:06:14.445 UTC
38698	All Data	2908128e3c90c1781b1b5fe257ed0d00	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:14	America/New_York	174.333	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/16/18 21:46	submit_btn1 ButtonPressed	1	1	CORRECT	ans_table_c1																								UpdateTextField		(~p&q)|(~p&~q)		Good move				none	none	Single-KC		KC149		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:14:57.525 UTC	2018-07-16 22:14:57.644 UTC
38699	All Data	67cca07f7b531a6bc3e17180759df636	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:14	America/New_York	174.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/16/18 21:46					ans_table_c1																								lock								none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:14:57.621 UTC	
38700	All Data	c68f9d02803660c4111d0f4459f05fbe	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:14	America/New_York	174.333	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/16/18 21:46					group2																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:14:57.627 UTC	
38701	All Data	17cdc61efe15d7d219d65d3e96fcd036	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:17	America/New_York	44	ATTEMPT		RESULT		Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/16/18 21:46	submit_btn2 ButtonPressed	1	1	CORRECT	ans_table_c2																								UpdateTextField		(~p&~p)|~p		Good move				none	none	Single-KC		KC273		Carnegie Mellon University	csdmpf18						-1	2018-07-16 22:17:09.639 UTC	2018-07-16 22:17:09.788 UTC
38702	All Data	b6d85e940d25818f4f677b65ee6fedb8	Stu_5f2b46d6cb64345e88743f1afef7007b	a41d97120a0001dc67e3161236cb3d7d	7/16/18 22:17	America/New_York	44	ATTEMPT	tutor-performed			Computational Discrete Math	Computational Discrete Math	>Logic	module_2_problem_2	4	7/16/18 21:46					group3																								setVisible		TRUE						none	none					Carnegie Mellon University	csdmpf18							2018-07-16 22:17:09.770 UTC	
